Title,Name [personal] (Creator),Name [personal] (Addressee),Name [corporate] (Creator),Place of Origin,Publisher,Date Created,Subject - Topic,Subject - Geographic,Subject - Name [personal],Subject - Name [corporate],Abstract (Description),Biographical Information,Note [content] (Note),Contributing Repository
"Letter from Moses Schwartz to Reginald Dykers, 1905 March 13","Schwartz, Moses","Dykers, Reginald.",,New Orleans (La.),,1905-03-13,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Schwartz accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from J. L. Hutchinson to Reginald Dykers, 1905 March 13","Hutchinson, J. L.","Dykers, Reginald.",,New Orleans (La.),,1905-03-13,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Hutchinson accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from R. E. Blouin to Reginald Dykers, 1905 March 11","Blouin, R. E.","Dykers, Reginald.",,New Orleans (La.),,1905-03-11,Sugar growing--Louisiana.; Sugar trade--Statistics.,,,Louisiana Sugar Planters' Association.,"Blouin, Assistant Director, Sugar Experiment Station, New Orleans (La.), responds to Dykers' letter ""stating the necessity of getting out the questions concerning sugar house results, etc.""","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Jos. T. Badeaux to Reginald Dykers, 1905 March 12","Badeaux, Joseph T.","Dykers, Reginald.",,Norah (La.),,1905-03-12,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Badeaux asks Dykers the time of the banquet in honor of Dr. Stubbs as Badeaux may have a conflict that evening.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from E. B. Craighead to Reginald Dykers, 1905 March 11","Craighead, E. B.","Dykers, Reginald.",,New Orleans (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Craighead accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from R. M. Byrnes to Reginald Dykers, 1905 March 11","Byrnes, R. M.","Dykers, Reginald.",,New Orleans (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Byrnes accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from John T. Moore to Reginald Dykers, 1905 March 11","Moore, John T.","Dykers, Reginald.",,Schriever (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Moore accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Payne & Joubert to Reginald Dykers, 1905 March 11",,"Dykers, Reginald.",Payne & Joubert.,New Orleans (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Payne & Joubert accept the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from W. B. Bloomfield to Reginald Dykers, 1905 March 11","Bloomfield, W. B.","Dykers, Reginald.",,New Orleans (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Bloomfield accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from James P. Kock to Reginald Dykers, 1905 March 11","Kock, James P.","Dykers, Reginald.",,Belle Alliance (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Kock accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from W. C. Blanchard to Reginald Dykers, 1905 March 11","Blanchard, W. C.","Dykers, Reginald.",,Baton Rouge (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Blanchard accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from W. R. Dodson to Reginald Dykers, 1905 March 11","Dodson, W. R. (William Rufus), 1867-1951","Dykers, Reginald.",,Baton Rouge (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Dodson accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from L. A. Trosclair to Reginald Dykers, 1905 March 11","Trosclair, L. A.","Dykers, Reginald.",,Thibodaux (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Trosclair accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from George Sarfry to Reginald Dykers, 1905 March 11","Sarfry, George.","Dykers, Reginald.",,Saint George (La.),,1905-03-11,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Sarfry accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from L. Hechinger to Reginald Dykers, 1905 March 15","Hechinger, L.","Dykers, Reginald.",,New Orleans (La.),,1905-03-15,Roasts (Public speaking)--Louisiana--New Orleans.,,"Stubbs, William Carter, 1846-1926",Louisiana Sugar Planters' Association.,Hechinger accepts the invitation to attend the banquet in honor of Dr. Stubbs.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Cane Growers' Association in 1922, creating the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
